City	Population	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To
Toronto	4551800	43.65	-79.38	43.652558691928	-79.3809614337206	7	697	2280.33370560734	2016-11-26 00:03:04	-106.673389398507	52.1565753504411
Vancouver	1836500	49.28	-123.13	49.2848105502655	-123.12946346863	423	48	4685.41415121872	2016-11-26 00:03:05	-73.7270600273315	45.5146819662972
Sudbury	108300	46.49	-81.01	46.4879331850644	-81.0108854635042	254	541	4644.55870337551	2016-11-26 00:03:06	-106.653077318775	52.1513738541911
Trois-rivieres	119200	46.35	-72.57	46.3480085504568	-72.5727852006395	154	84	4098.83517686976	2016-11-26 00:03:07	-74.7463618769782	45.0312831850045
Calgary	938300	51.05	-114.06	51.0575482839616	-114.056544113733	59	472	3074.82089571422	2016-11-26 00:03:08	-79.3891196793928	43.6515074621296
Toronto	4551800	43.65	-79.38	43.6559635330859	-79.3773093297485	423	901	1213.33798440173	2016-11-26 00:03:09	-73.7270600273315	45.5146819662972
Toronto	4551800	43.65	-79.38	43.6458297118439	-79.3801766222559	824	462	1426.373078092	2016-11-26 00:03:10	-122.290378822743	49.0570691968297
Corner brook	19000	48.96	-57.96	48.9631821442323	-57.9636211059737	525	739	2361.75410265569	2016-11-26 00:03:11	-113.537807261508	53.5690880644948
Montreal	3256300	45.52	-73.57	45.5238392628354	-73.7795464078289	954	34	3665.53373931674	2016-11-26 00:03:12	-72.7471848803539	45.4184282357606
Edmonton	812400	53.57	-113.54	53.5722717951612	-113.531675141205	937	352	3494.00696483208	2016-11-26 00:03:13	-73.5377289782388	45.515652539885
Montreal	3256300	45.52	-73.57	45.5271396893006	-73.4891223472632	541	193	4502.96882446855	2016-11-26 00:03:14	-81.0108854635042	46.4879331850644
Victoria	289400	48.43	-123.37	48.4322375506182	-123.372791980751	847	774	1415.00044313725	2016-11-26 00:03:15	-123.695336419188	48.827393760813
Toronto	4551800	43.65	-79.38	43.6458297118439	-79.3801766222559	358	462	2131.80712163448	2016-11-26 00:03:16	-113.543504122489	53.5752206943901
Sorel	37000	46.05	-73.14	46.042252946396	-73.1450693427791	658	748	719.646799261682	2016-11-26 00:03:17	-123.143287608332	49.2779041314348
Toronto	4551800	43.65	-79.38	43.6491090669098	-79.3731374057186	363	766	2939.13887469098	2016-11-26 00:03:18	-119.451322759349	49.8869269974412
Halifax	268900	44.67	-63.61	44.6746755426615	-63.6071857636136	573	180	1782.87599702599	2016-11-26 00:03:19	-79.3814277877127	43.6521853644323
Edmonton	812400	53.57	-113.54	53.5686520036068	-113.543131993815	997	967	1080.82324413117	2016-11-26 00:03:20	-73.3572501755836	45.5170305602267
Thunder bay	102800	48.42	-89.28	48.4206111076194	-89.2545935451359	630	386	726.172744552605	2016-11-26 00:03:21	-97.164638561538	49.8728797579873
Montreal	3256300	45.52	-73.57	45.5267935648058	-73.5328319769721	422	857	495.30786058167	2016-11-26 00:03:22	-79.3825808063295	43.6568355924481
Toronto	4551800	43.65	-79.38	43.6493347139728	-79.3736092267515	495	745	4061.90341472393	2016-11-26 00:03:23	-73.7477613913589	45.5192911033739
Winnipeg	637900	49.88	-97.17	49.8821765869507	-97.1771329178842	650	171	3593.57951198472	2016-11-26 00:03:24	-79.3884700824482	43.6482090590323
Calgary	938300	51.05	-114.06	51.0465954732185	-114.054560549729	248	804	2833.24458311545	2016-11-26 00:03:25	-73.5035111694137	45.5124546965087
Toronto	4551800	43.65	-79.38	43.6552644317076	-79.3802217068661	756	111	4111.64075611159	2016-11-26 00:03:26	-73.637056296529	45.5203728593001
Montreal	3256300	45.52	-73.57	45.514376072364	-73.4724751513534	721	713	2759.34504629113	2016-11-26 00:03:27	-79.387663144435	43.6516866625663
Toronto	4551800	43.65	-79.38	43.6461150284753	-79.3793259730749	699	28	4813.38222251507	2016-11-26 00:03:28	-75.6664881422684	45.426003937918
Halifax	268900	44.67	-63.61	44.6739533160466	-63.6073391533534	302	458	864.343070576433	2016-11-26 00:03:29	-68.5370046389902	48.4362123898048
Toronto	4551800	43.65	-79.38	43.6447500428182	-79.3788809592864	31	674	1895.90332518565	2016-11-26 00:03:30	-79.382256991493	43.6549754064727
Airdrie	22500	51.3	-114.02	51.3018676357735	-114.006157672724	373	86	2675.97348038107	2016-11-26 00:03:31	-79.3861925766449	43.6474349588651
Hamilton	645100	43.26	-79.85	43.2641016325919	-79.8542233171861	774	173	3850.91299662599	2016-11-26 00:03:32	-123.372791980751	48.4322375506182
Ottawa	863000	45.42	-75.71	45.4216081391806	-75.699743381446	762	376	2880.90159365674	2016-11-26 00:03:33	-75.6988290518664	45.4116378177386
North battleford	18100	52.79	-108.29	52.7954160592672	-108.286596566525	85	841	2642.0221468783	2016-11-26 00:03:34	-79.3768757637629	43.6501028296093
Moose jaw	32000	50.39	-105.54	50.3881170230828	-105.543158954404	324	320	4654.24795901636	2016-11-26 00:03:35	-113.542183922462	53.5651702420486
Saint catharines-niagara	312700	43.18	-79.24	43.1788138645836	-79.2328081693999	35	322	2310.26409295155	2016-11-26 00:03:36	-79.3876990887137	43.6548329066802
Prince albert	34200	53.2	-105.75	53.2044868442641	-105.755345820004	480	923	4660.69079784211	2016-11-26 00:03:37	-75.7434582553747	45.4267796466142
Toronto	4551800	43.65	-79.38	43.6547326554774	-79.3853123427857	895	199	4256.77743441192	2016-11-26 00:03:38	-73.6708254368953	45.5251021229308
Montreal	3256300	45.52	-73.57	45.5184573450336	-73.3714222147645	95	660	2698.86717766058	2016-11-26 00:03:39	-79.3894173151346	43.6507171252219
Vancouver	1836500	49.28	-123.13	49.2838920380124	-123.12867889433	63	166	489.63364562951	2016-11-26 00:03:40	-75.5059884598721	45.5832176831121
Montreal	3256300	45.52	-73.57	45.5184573450336	-73.3714222147645	486	660	4246.86891111778	2016-11-26 00:03:41	-73.7888576806817	45.5159616800964
Windsor	274400	42.3	-83.03	42.305513485147	-83.0294505475158	201	761	403.027977491729	2016-11-26 00:03:42	-73.4477478348841	45.5236105918923
Toronto	4551800	43.65	-79.38	43.6554194749868	-79.386695409056	610	333	278.483226639219	2016-11-26 00:03:43	-71.0940790072332	48.4310663297287
Hamilton	645100	43.26	-79.85	43.2529389116373	-79.8502387330062	744	855	2573.56100267498	2016-11-26 00:03:44	-113.545109178271	53.5763079450961
Montreal	3256300	45.52	-73.57	45.5116093409131	-73.5790239810272	745	661	1772.84370550187	2016-11-26 00:03:45	-79.3736092267515	43.6493347139728
Port alberni	21100	49.27	-124.82	49.2677348014464	-124.809005670108	383	350	3235.95464827958	2016-11-26 00:03:46	-78.864851166118	43.8970049788423
Corner brook	19000	48.96	-57.96	48.9631821442323	-57.9636211059737	989	739	1196.80299028987	2016-11-26 00:03:47	-123.127598215544	49.2751178515384
Saskatoon	195000	52.15	-106.66	52.1443130628378	-106.647378175737	692	308	1974.43921944359	2016-11-26 00:03:48	-81.0007457769734	46.4866489513575
Winnipeg	637900	49.88	-97.17	49.8742276471612	-97.1629976469475	711	377	1538.50495538209	2016-11-26 00:03:49	-73.6709373124872	45.527566777899
Airdrie	22500	51.3	-114.02	51.3018676357735	-114.006157672724	391	86	2057.78626682004	2016-11-26 00:03:50	-78.8687687782311	43.8901205024487
Toronto	4551800	43.65	-79.38	43.6543075726087	-79.3791470863805	272	478	2872.82174106222	2016-11-26 00:03:51	-73.5446562205612	45.5286830318449
Toronto	4551800	43.65	-79.38	43.6511083157794	-79.3824465108981	270	903	3935.75892233057	2016-11-26 00:03:52	-73.5337288650405	45.5144323804827
Montreal	3256300	45.52	-73.57	45.5203728358501	-73.829915242342	937	389	608.431907522026	2016-11-26 00:03:53	-73.5377289782388	45.515652539885
Abbotsford	139900	49.06	-122.3	49.0570691968297	-122.290378822743	385	824	4422.75163579034	2016-11-26 00:03:54	-71.9402796999501	45.4001430604476
Brantford	88300	43.15	-80.26	43.1478470352905	-80.2658541819178	526	994	3221.6396556003	2016-11-26 00:03:55	-79.3803133785673	43.6537742957039
Vancouver	1836500	49.28	-123.13	49.2823109010397	-123.138556131681	161	941	1065.16021961579	2016-11-26 00:03:56	-123.120791972648	49.2739571033563
Saskatoon	195000	52.15	-106.66	52.1443130628378	-106.647378175737	565	308	597.918025159743	2016-11-26 00:03:57	-104.610517664892	50.447335611359
Montreal	3256300	45.52	-73.57	45.518619161767	-73.3444654004912	914	447	4272.10886748508	2016-11-26 00:03:58	-114.062058066486	51.0479572183283
Montreal	3256300	45.52	-73.57	45.5252325990795	-73.4104666502498	762	622	4623.64535885863	2016-11-26 00:03:59	-75.6988290518664	45.4116378177386
Montreal	3256300	45.52	-73.57	45.514376072364	-73.4724751513534	181	713	2686.41472569434	2016-11-26 00:04:00	-80.2597676417205	43.5651240403951
Penticton	36300	49.5	-119.59	49.5051592097908	-119.590408320422	992	52	4499.2412812775	2016-11-26 00:04:01	-73.5747208274593	45.5287306181523
Truro	20900	45.36	-63.28	45.3559129170811	-63.2416032132794	460	165	4690.66950193373	2016-11-26 00:04:02	-72.5674147116948	46.3414155726185
London	346900	42.97	-81.24	42.9696497524463	-81.2491956007658	367	792	696.580522577278	2016-11-26 00:04:03	-79.3738347298881	43.6550153768013
Sarnia	81900	42.99	-82.4	42.9931051810447	-82.40665522267	296	708	3147.14372509625	2016-11-26 00:04:04	-79.380693646926	43.6524573116779
Vancouver	1836500	49.28	-123.13	49.2749324734192	-123.1207452489	393	599	3278.97007128922	2016-11-26 00:04:05	-79.3850051698399	43.6517634055798
Toronto	4551800	43.65	-79.38	43.6455963505369	-79.3860962219761	890	415	1587.81723547727	2016-11-26 00:04:06	-114.052014821407	51.0550617494137
Brantford	88300	43.15	-80.26	43.1478470352905	-80.2658541819178	760	994	93.7061163480394	2016-11-26 00:04:07	-73.4649752654249	45.5246351455826
Abbotsford	139900	49.06	-122.3	49.0633389156924	-122.291145850905	546	357	2038.45297779189	2016-11-26 00:04:08	-73.5667561699048	45.519842201165
Vancouver	1836500	49.28	-123.13	49.2832476616819	-123.121135544215	811	818	4867.2330786474	2016-11-26 00:04:09	-123.120437271636	49.2826586436375
Toronto	4551800	43.65	-79.38	43.6438486458065	-79.3827923876275	909	905	215.930902666878	2016-11-26 00:04:10	-73.442736256976	45.5201377322458
Quebec	643200	46.82	-71.23	46.8130617410044	-71.225338844529	907	621	2468.86401860975	2016-11-26 00:04:11	-73.4223838385799	45.527266494462
Toronto	4551800	43.65	-79.38	43.6557925424281	-79.3746377256054	825	921	2629.77840555832	2016-11-26 00:04:12	-75.8578550258414	45.3393240702914
Calgary	938300	51.05	-114.06	51.0479572183283	-114.062058066486	266	914	4270.68587167887	2016-11-26 00:04:13	-114.067589740582	51.0547761456854
Kitchener	403800	43.46	-80.5	43.4661531114813	-80.5012550674117	459	232	1056.03215764277	2016-11-26 00:04:14	-123.14191222718	49.2763319497132
Montreal	3256300	45.52	-73.57	45.5134829361123	-73.6392527579575	9	633	3147.04171743942	2016-11-26 00:04:15	-104.612564553149	50.4455928119993
Toronto	4551800	43.65	-79.38	43.6438893731439	-79.379403129402	479	727	4940.11406137142	2016-11-26 00:04:16	-75.7279622217996	45.4229147537272
Oshawa	244700	43.89	-78.86	43.8987050771641	-78.8595040900605	152	861	2837.53776060184	2016-11-26 00:04:17	-80.5034514064662	43.4651941165012
Toronto	4551800	43.65	-79.38	43.6418093648087	-79.3773383367739	834	124	3604.04547752114	2016-11-26 00:04:18	-71.2285700415243	46.8265250587951
Kingston	112700	44.23	-76.5	44.234603603202	-76.5060098343581	735	148	80.3908053901978	2016-11-26 00:04:19	-75.6751630257786	45.4274890297973
Victoria	289400	48.43	-123.37	48.4319901063846	-123.34017396438	655	172	1880.33915736014	2016-11-26 00:04:20	-71.2222423506878	46.8211735480855
Oshawa	244700	43.89	-78.86	43.8933013134443	-78.8590974400939	686	961	2562.78347980697	2016-11-26 00:04:21	-71.2317095968081	46.8224029677075
Vancouver	1836500	49.28	-123.13	49.2852134326804	-123.138909977559	289	26	230.613901547622	2016-11-26 00:04:22	-75.7662853028874	45.4191285528818
White rock	66400	49.03	-122.83	49.0278914664836	-122.852052949091	584	318	4155.40362213505	2016-11-26 00:04:23	-75.6577774409349	45.4217830615983
Montreal	3256300	45.52	-73.57	45.5267935648058	-73.5328319769721	772	857	3941.64655709174	2016-11-26 00:04:24	-79.3853338280889	43.6498693650771
Hamilton	645100	43.26	-79.85	43.2664438145881	-79.8537818552588	753	939	761.227911105379	2016-11-26 00:04:25	-79.3861900915676	43.6492437267112
London	346900	42.97	-81.24	42.9724625141282	-81.2381635965806	481	384	322.787194594275	2016-11-26 00:04:26	-123.350322886974	48.4273545533226
Montreal	3256300	45.52	-73.57	45.5135604203633	-73.7123560996275	624	918	4842.95550296083	2016-11-26 00:04:27	-106.668627061624	52.1519232213619
Calgary	938300	51.05	-114.06	51.0480358701925	-114.048694200725	507	395	4292.43123512715	2016-11-26 00:04:28	-124.330491027869	49.3212676807862
Sault sainte marie	66700	46.53	-84.35	46.5355719965543	-84.3541614757403	209	701	1215.28447406599	2016-11-26 00:04:29	-78.8571029298075	43.894875237779
Truro	20900	45.36	-63.28	45.3559129170811	-63.2416032132794	426	165	3775.96955044428	2016-11-26 00:04:30	-113.532697223902	53.5722635764899
Shawinigan	49000	46.56	-72.75	46.5663844408664	-72.7491385910623	335	869	1331.13493146375	2016-11-26 00:04:31	-73.5795129638985	45.5173981804862
London	346900	42.97	-81.24	42.9696497524463	-81.2491956007658	882	792	1820.01830000663	2016-11-26 00:04:32	-73.6431899899118	45.5163717226289
Toronto	4551800	43.65	-79.38	43.6471825424751	-79.3787257852046	113	786	4638.15620706882	2016-11-26 00:04:33	-73.6782622277556	45.5214856855985
Toronto	4551800	43.65	-79.38	43.6453142452159	-79.3727369784522	597	305	981.122768181376	2016-11-26 00:04:34	-79.3794888712139	43.6577366159956
Saint catharines-niagara	312700	43.18	-79.24	43.184093998933	-79.2468337836232	819	523	2268.36734042736	2016-11-26 00:04:35	-79.3828962262542	43.656822347332
Guelph	113200	43.56	-80.26	43.5663707520153	-80.2558277416462	991	985	737.92083208682	2016-11-26 00:04:36	-79.3800814278171	43.6509039767996
Toronto	4551800	43.65	-79.38	43.6458297118439	-79.3801766222559	680	462	3673.3757964801	2016-11-26 00:04:37	-79.3868162261565	43.646714238506
Brantford	88300	43.15	-80.26	43.1478470352905	-80.2658541819178	218	994	877.941297797952	2016-11-26 00:04:38	-123.14490777327	49.2833325034884
Toronto	4551800	43.65	-79.38	43.64386969866	-79.3803817353514	420	374	2111.99510460719	2016-11-26 00:04:39	-123.11656970993	49.2817578453811
Toronto	4551800	43.65	-79.38	43.6539795976934	-79.3770106230428	723	593	2122.03487362713	2016-11-26 00:04:40	-125.229813034609	49.9887141777516
Lethbridge	70100	49.69	-112.83	49.6950347198312	-112.823165347374	799	612	4943.57591143344	2016-11-26 00:04:41	-79.378702575955	43.6423712170008
Edmonton	812400	53.57	-113.54	53.5777688501708	-113.54326489116	559	751	1475.13180912938	2016-11-26 00:04:42	-73.6466354852434	45.5284078089048
Abbotsford	139900	49.06	-122.3	49.0683614113697	-122.306861693001	790	970	2952.06670776242	2016-11-26 00:04:43	-123.118396966609	49.274960963633
Victoria	289400	48.43	-123.37	48.4319901063846	-123.34017396438	531	172	3343.3894031099	2016-11-26 00:04:44	-63.2784811649749	45.3522960318819
Ottawa	863000	45.42	-75.71	45.4229147537272	-75.7279622217996	276	479	3811.28394223051	2016-11-26 00:04:45	-79.3855914567466	43.6444449403305
Montreal	3256300	45.52	-73.57	45.5163717226289	-73.6431899899118	9	882	4157.75579821784	2016-11-26 00:04:46	-104.612564553149	50.4455928119993
Toronto	4551800	43.65	-79.38	43.6554194749868	-79.386695409056	307	333	1438.36455880664	2016-11-26 00:04:47	-79.3859788711383	43.6554654930319
Halifax	268900	44.67	-63.61	44.670852386352	-63.6015115786124	996	873	2987.08728282945	2016-11-26 00:04:48	-78.685948642794	43.9023470263062
Toronto	4551800	43.65	-79.38	43.6480681139641	-79.3754238184416	291	482	1370.46840349212	2016-11-26 00:04:49	-83.0578898101989	42.2935685665175
Barrie	147200	44.38	-79.68	44.3774060280457	-79.6821553078774	283	518	4420.09288929403	2016-11-26 00:04:50	-73.4146671003566	45.5261739197256
Hamilton	645100	43.26	-79.85	43.254547569871	-79.8489246014822	218	381	656.3832349726	2016-11-26 00:04:51	-123.14490777327	49.2833325034884
Hamilton	645100	43.26	-79.85	43.2638564025175	-79.8538137086637	164	822	3594.27828212501	2016-11-26 00:04:52	-123.355323458974	48.4360537908551
Montreal	3256300	45.52	-73.57	45.5220345105567	-73.3214809157816	293	13	2391.44553514197	2016-11-26 00:04:53	-79.8481333010273	43.2602024588549
Beloeil	42900	45.55	-73.23	45.5465893495956	-72.7243870415898	597	653	4414.54603149323	2016-11-26 00:04:54	-79.3794888712139	43.6577366159956
Montreal	3256300	45.52	-73.57	45.525183301288	-73.7824484843134	417	169	4588.80238584243	2016-11-26 00:04:55	-80.508614278981	43.4612176603898
Saint catharines-niagara	312700	43.18	-79.24	43.1766497835967	-79.2421859281148	793	314	1188.188027672	2016-11-26 00:04:56	-75.6603510082566	45.4240484719674
London	346900	42.97	-81.24	42.9662005173312	-81.2419699392737	887	476	3511.4670143812	2016-11-26 00:04:57	-73.4389634653409	46.0278207438178
Vancouver	1836500	49.28	-123.13	49.2846428049258	-123.134889322743	318	750	1427.93849091977	2016-11-26 00:04:58	-122.852052949091	49.0278914664836
Saint catharines-niagara	312700	43.18	-79.24	43.1883260761898	-79.2430568825852	412	596	3802.80326451175	2016-11-26 00:04:59	-82.4090756963248	42.9945994914387
Vancouver	1836500	49.28	-123.13	49.2848105502655	-123.12946346863	322	48	3440.77789797448	2016-11-26 00:05:00	-79.2328081693999	43.1788138645836
Granby	53800	45.41	-72.73	45.4145870750048	-72.7152966122202	45	578	3447.77924281079	2016-11-26 00:05:01	-79.8557116213861	43.2550960336268
Toronto	4551800	43.65	-79.38	43.6446612159683	-79.3782509281811	470	502	2805.22321612807	2016-11-26 00:05:02	-114.068879300303	51.0458342461703
Hamilton	645100	43.26	-79.85	43.2550960336268	-79.8557116213861	385	45	863.040240248665	2016-11-26 00:05:03	-71.9402796999501	45.4001430604476
Halifax	268900	44.67	-63.61	44.6746755426615	-63.6071857636136	134	180	586.03173418669	2016-11-26 00:05:04	-123.128493203649	49.2735917224031
Montreal	3256300	45.52	-73.57	45.5201377322458	-73.442736256976	578	909	3513.95398246823	2016-11-26 00:05:05	-72.7152966122202	45.4145870750048
Montreal	3256300	45.52	-73.57	45.5287306181523	-73.5747208274593	845	992	2103.18176706787	2016-11-26 00:05:06	-114.061275537518	51.0428402025868
Toronto	4551800	43.65	-79.38	43.6503422763042	-79.3848934238989	354	369	1563.38202269981	2016-11-26 00:05:07	-79.3771378952508	43.6468717065797
Calgary	938300	51.05	-114.06	51.0575482839616	-114.056544113733	408	472	1305.39645040408	2016-11-26 00:05:08	-119.455922436197	49.8840500980677
Toronto	4551800	43.65	-79.38	43.6420684451887	-79.3772992302669	246	125	2697.44740542956	2016-11-26 00:05:09	-75.727788573685	45.4285724695689
Woodstock	33900	43.13	-80.76	43.123537117366	-80.7572727637494	481	418	1562.84586734837	2016-11-26 00:05:10	-123.350322886974	48.4273545533226
Vancouver	1836500	49.28	-123.13	49.2749324734192	-123.1207452489	190	599	114.063839591108	2016-11-26 00:05:11	-81.0125466744637	46.4976220958669
Winnipeg	637900	49.88	-97.17	49.8819788141538	-97.1621126064383	355	896	4063.10242334148	2016-11-26 00:05:12	-73.4330874886339	45.5193917353928
