City.From	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Bathurst	47.3551424599478	-65.7612703813074	501	48	2602.54433659138	2016-11-26 00:03:22	-78.9279658326799	44.0810494777219	Bowmanville-newcastle
Georgina	44.2879368010323	-78.9497705705051	306	854	3640.77252016868	2016-11-26 00:03:23	-114.328910569551	52.6389388835791	Red deer
Winnipeg	49.6077444036384	-97.0293794466468	391	513	2471.90224571386	2016-11-26 00:03:24	-79.08929483685	43.4102597533679	Toronto
Winnipeg	50.2691654431754	-97.0416203591301	786	912	1533.39549881639	2016-11-26 00:03:25	-122.938171323722	49.6638146888358	Vancouver
Montreal	45.3755228832758	-63.0556752961837	845	454	4221.76968449494	2016-11-26 00:03:26	-81.0500160424249	42.424265730716	Windsor
Montreal	45.4000620847824	-79.0940602160801	151	227	1035.41170553071	2016-11-26 00:03:27	-80.9728068111819	43.4765818980659	Kitchener
Vancouver	49.4056543077994	-123.268751758152	847	86	415.918176446576	2016-11-26 00:03:28	-122.702039356465	49.1651988496365	Vancouver
Courtenay	49.7802560008379	-125.409746575619	720	950	2613.07551354403	2016-11-26 00:03:29	-123.190621471949	49.0834840315856	Vancouver
Calgary	50.7880292220636	-113.628856704043	138	927	2744.51037341496	2016-11-26 00:03:30	-79.2546411172855	43.9393672672179	Toronto
Calgary	51.1297292422747	-114.217061618002	41	868	711.931962100789	2016-11-26 00:03:31	-79.3091588125536	43.8411880749223	Toronto
North battleford	52.7206971556318	-108.420877665621	479	414	135.986304900143	2016-11-26 00:03:32	-123.344773977339	49.5584842521259	Vancouver
Toronto	43.5601553620083	-79.1630660138363	169	846	2818.71482103597	2016-11-26 00:03:33	-77.5522031616711	45.0996339357285	Montreal
Montreal	45.4667856053092	-79.237637675416	626	253	1060.91860550223	2016-11-26 00:03:34	-77.9757257080114	45.2313432299356	Montreal
Lethbridge	49.7163389360033	-113.294995704657	98	829	299.397296085954	2016-11-26 00:03:35	-71.3843297354873	46.4072393360875	Quebec
Vancouver	49.3704643806746	-123.584957971203	986	647	272.326334030367	2016-11-26 00:03:36	-122.588107005116	49.4124496604182	Vancouver
Vancouver	48.9808692435936	-123.372523851759	896	240	1532.76268346235	2016-11-26 00:03:37	-123.657751493276	49.2415411182553	Vancouver
Nanticoke	42.7492123155403	-80.9530584471276	971	784	156.522959040012	2016-11-26 00:03:38	-80.2997269791245	43.2329354604303	Hamilton
Montreal	45.3103325237949	-75.9576233153553	278	678	3720.55426342413	2016-11-26 00:03:39	-76.8800016531086	45.3732891714112	Montreal
Sudbury	46.4852317429543	-80.7773237710662	499	649	3654.44015164394	2016-11-26 00:03:40	-63.7188621611347	44.3246891938238	Halifax
Gatineau	45.8374332107486	-76.9238723658071	823	602	2728.5387212527	2016-11-26 00:03:41	-79.2466247851357	43.9678233708129	Toronto
Brandon	49.9944967870724	-100.278551290264	551	163	2633.83925858652	2016-11-26 00:03:42	-63.5277862330848	44.3344374342722	Halifax
Toronto	43.9834275922125	-79.3629579639635	11	304	1827.07169572823	2016-11-26 00:03:43	-73.797203973434	48.7174724257402	Alma
Vancouver	49.5584842521259	-123.344773977339	747	479	1222.30931746308	2016-11-26 00:03:44	-77.365532581414	45.8088532355588	Ottawa
Abbotsford	48.6437906741796	-122.179105894626	667	492	1934.55395593774	2016-11-26 00:03:45	-79.8605926190592	43.8175016230347	Guelph
Edmonton	53.6356726335851	-113.130456133668	817	277	3687.10822331486	2016-11-26 00:03:46	-105.608660167373	52.0278455545674	Saskatoon
Courtenay	49.9552879066242	-124.940433668	213	157	1684.41861672327	2016-11-26 00:03:47	-122.517935916587	49.0457757274238	Vancouver
Hamilton	43.2521000378445	-80.3807637178612	958	727	1145.74034344405	2016-11-26 00:03:48	-124.466216055674	49.3311837261322	Nanaimo
Edmonton	53.7854424398623	-113.888667548138	376	222	2698.35584625835	2016-11-26 00:03:49	-76.8362937992371	41.9952168388811	Chatham
Gatineau	45.333965021533	-77.8504552949939	960	335	2628.44522959786	2016-11-26 00:03:50	-79.2437652302948	44.5992798723137	Georgina
Montreal	45.1083506147052	-73.3810593595181	944	839	1843.91955066239	2016-11-26 00:03:51	-79.3305414111666	43.4048549857758	Toronto
Bathurst	47.8954946534932	-65.7835847672933	783	612	3281.10423365142	2016-11-26 00:03:52	-78.5004415772286	43.966879866305	Oshawa
Saint catharines-niagara	43.4317192843921	-78.9502858528877	419	397	946.588859613985	2016-11-26 00:03:53	-97.2881991997685	49.8424841109355	Winnipeg
Lindsay	44.0369004179732	-78.9488008888844	669	849	178.617013746407	2016-11-26 00:03:54	-79.8283923625367	43.6096772060994	Toronto
Montreal	45.3103325237949	-75.9576233153553	779	678	499.038262001704	2016-11-26 00:03:55	-80.0716740169897	44.6306050837241	Barrie
Georgina	44.5992798723137	-79.2437652302948	1	960	783.756660949439	2016-11-26 00:03:56	-111.572326348718	56.9418261090523	Wood buffalo
Winnipeg	49.9270241152317	-97.3266956485595	922	55	1843.31382855307	2016-11-26 00:03:57	-75.5909032440734	45.7382009228811	Ottawa
Toronto	43.8411880749223	-79.3091588125536	38	41	2207.06243517343	2016-11-26 00:03:58	-85.5555420605576	42.0567314254732	Windsor
London	43.1008723313273	-81.8394224309545	333	321	784.865607693791	2016-11-26 00:03:59	-113.683791031345	53.831681677955	Edmonton
Peterborough	44.5582859940377	-78.0247722965145	601	702	1614.51190131484	2016-11-26 00:04:00	-67.6988838148321	45.2702918641245	Montreal
Vancouver	49.1004724028423	-122.891450869972	37	904	3028.76483108848	2016-11-26 00:04:01	-106.769324369716	52.0226717734593	Saskatoon
Quebec	46.8687664842711	-71.5923502476747	927	395	4625.1743707573	2016-11-26 00:04:02	-113.628856704043	50.7880292220636	Calgary
Saint catharines-niagara	42.9481050598961	-79.1895828255354	491	741	2012.80029546469	2016-11-26 00:04:03	-78.6491034939436	43.7422129152051	Oshawa
Vancouver	49.4295582653202	-123.777774592886	828	806	4822.85860578995	2016-11-26 00:04:04	-67.2343060807482	45.5100933360449	Saint john
Vancouver	49.4295582653202	-123.777774592886	386	806	3372.39755751798	2016-11-26 00:04:05	-113.859653771395	51.2935315988851	Calgary
Calgary	51.2057329616447	-114.377734621899	291	934	3664.29234247189	2016-11-26 00:04:06	-78.3018967782068	45.3364851020506	Ottawa
Alma	48.7203709431227	-73.2193899119434	323	469	2771.20572384447	2016-11-26 00:04:07	-113.886266931126	53.7129801058529	Edmonton
Toronto	43.2543203322195	-79.5514793768775	889	2	310.155124834273	2016-11-26 00:04:08	-71.2303135773601	47.1852661436541	Quebec
Midland	44.772291371524	-79.3246697509199	512	855	1552.4836970144	2016-11-26 00:04:09	-123.906911647352	48.6202526710697	Victoria
Montreal	45.3755228832758	-63.0556752961837	133	454	1447.97291504219	2016-11-26 00:04:10	-84.3593089899477	45.7231248951666	Montreal
Toronto	43.5948498187318	-79.5852034071343	907	264	4510.1570421597	2016-11-26 00:04:11	-81.9886671521574	42.2222653140118	Windsor
Toronto	43.5948498187318	-79.5852034071343	231	264	3351.48737088311	2016-11-26 00:04:12	-65.4675538989604	45.6179073648609	Saint john
Montreal	45.4000620847824	-79.0940602160801	923	227	3026.67105504079	2016-11-26 00:04:13	-79.2789748627885	45.152004776682	Montreal
Lethbridge	49.7163389360033	-113.294995704657	535	829	1435.52658637054	2016-11-26 00:04:14	-76.0912060399672	45.4639183583701	Ottawa
Windsor	42.6631258342573	-82.0685238570196	689	769	1812.90236669593	2016-11-26 00:04:15	-104.358207016782	50.2178843336199	Regina
Toronto	43.7758967857857	-79.6227209894075	526	13	2037.05516436603	2016-11-26 00:04:16	-79.5810586260066	43.3001221051565	Toronto
Saint-hyacinthe	45.5125290469271	-73.1862149475981	818	791	4889.66759106843	2016-11-26 00:04:17	-69.5584095057995	45.2216462672447	Sherbrooke
Montreal	45.1083506147052	-73.3810593595181	989	839	4787.26979175117	2016-11-26 00:04:18	-124.723479045914	48.3204543879424	Victoria
Kelowna	50.1912037771988	-119.674361420052	146	299	2002.09555025212	2016-11-26 00:04:19	-71.3104272676223	47.1551094855679	Quebec
Toronto	43.8133051208571	-79.4079048893179	446	665	3127.75040634442	2016-11-26 00:04:20	-76.9101043912662	45.632423453246	Montreal
Saint john	45.6179073648609	-65.4675538989604	851	231	1349.69025090104	2016-11-26 00:04:21	-79.2364698254173	43.4191882180534	Toronto
Joliette	46.2430837826152	-74.3086818088863	738	32	3853.18645731313	2016-11-26 00:04:22	-113.931236784307	51.3859803228025	Calgary
Hamilton	43.3591776170292	-79.6305688305014	517	996	2807.44564244524	2016-11-26 00:04:23	-79.560001964145	43.3817614568468	Toronto
Toronto	43.8626004989736	-79.1024918037095	79	207	1413.14080560114	2016-11-26 00:04:24	-79.6817472047931	43.8017142084898	Toronto
Winnipeg	49.7241914699755	-96.8270567845152	240	370	1494.4265051512	2016-11-26 00:04:25	-123.372523851759	48.9808692435936	Vancouver
Peterborough	44.5547757227258	-78.2540394945902	733	710	3910.07545641623	2016-11-26 00:04:26	-71.487857764787	46.5130224972896	Quebec
Nanaimo	49.1145422051692	-124.127021667	761	974	919.763380242512	2016-11-26 00:04:27	-79.3612351199095	43.9741459309097	Toronto
Ottawa	45.1787763726322	-74.8220191538319	395	347	1008.24464705074	2016-11-26 00:04:28	-71.5923502476747	46.8687664842711	Quebec
Ottawa	45.045693276377	-76.3880547422874	71	803	2865.43335053138	2016-11-26 00:04:29	-79.6653228823725	43.6290307944681	Toronto
Nanticoke	42.5441014185153	-80.2866544814761	108	468	259.951972798444	2016-11-26 00:04:30	-81.5496119319564	45.7114401755665	Montreal
Montreal	45.6570270316887	-75.9497902330626	650	770	2528.01001016051	2016-11-26 00:04:31	-79.3467207882716	43.2496700280706	Toronto
Barrie	44.0382005231555	-79.8531389302294	541	105	1965.2987345471	2016-11-26 00:04:32	-79.337542612614	43.3807836200405	Toronto
Vancouver	49.38267860016	-122.381030616054	83	874	433.352302550338	2016-11-26 00:04:33	-79.3516567802986	43.5533083332148	Toronto
Victoria	48.6202526710697	-123.906911647352	188	512	4069.91591914557	2016-11-26 00:04:34	-79.6267264527205	43.3770426120399	Toronto
Peterborough	44.3818738618091	-78.4370670818863	429	836	4162.6231524162	2016-11-26 00:04:35	-82.8979327287158	43.0031792207479	Sarnia
Edmonton	53.2841481541425	-113.435090152281	502	360	1656.10225630226	2016-11-26 00:04:36	-122.508668580728	54.1762839616358	Prince george
Vancouver	49.4451749131168	-122.922230189258	921	249	262.404397805221	2016-11-26 00:04:37	-123.687096987986	49.4475782996702	Vancouver
Regina	50.6446890157685	-104.998607827776	522	587	1184.27797503537	2016-11-26 00:04:38	-63.6666662660106	45.7953627327839	Montreal
Kelowna	50.1912037771988	-119.674361420052	785	299	4342.82350972062	2016-11-26 00:04:39	-113.813435243562	51.1570134063365	Calgary
Montreal	45.4877963868308	-72.1841879016017	300	346	2079.34865866555	2016-11-26 00:04:40	-79.7615493251906	43.5929379738047	Toronto
Alma	48.7203709431227	-73.2193899119434	152	469	3301.36217589024	2016-11-26 00:04:41	-62.0510604561839	45.4399061474701	Montreal
Montreal	45.2662953493358	-62.6933772691019	415	848	1466.3782604388	2016-11-26 00:04:42	-79.330766987067	43.8012517657287	Toronto
Toronto	43.7758967857857	-79.6227209894075	524	13	4314.30029995972	2016-11-26 00:04:43	-79.4960915981798	43.717933127447	Toronto
Red deer	51.9759274893313	-113.651186898133	34	382	3405.15345864696	2016-11-26 00:04:44	-73.4714327247927	45.3876689139926	Ottawa
Toronto	43.3809405743583	-79.4984035080877	105	718	2212.91531824972	2016-11-26 00:04:45	-79.8531389302294	44.0382005231555	Barrie
Edmonton	53.3263605118494	-113.202212450123	157	972	629.468778241426	2016-11-26 00:04:46	-124.940433668	49.9552879066242	Courtenay
Montreal	45.7579945970093	-68.1952335076712	393	389	2752.35337794293	2016-11-26 00:04:47	-80.7386720989383	43.3077735651539	London
Abbotsford	48.6437906741796	-122.179105894626	441	492	4737.07801961573	2016-11-26 00:04:48	-79.2810797180073	43.4537945808331	Toronto
Victoria	48.6202526710697	-123.906911647352	542	512	496.042458852753	2016-11-26 00:04:49	-123.902019112922	49.3099017114792	Vancouver
Cobourg	43.6161860931389	-78.2462824724895	557	259	1871.55914008617	2016-11-26 00:04:50	-63.9993401433787	44.8173805408442	Halifax
Gatineau	45.0746162744043	-74.3018433006985	366	507	1693.16969788633	2016-11-26 00:04:51	-74.224337092117	45.7316474484471	Ottawa
Calgary	51.2057329616447	-114.377734621899	840	934	956.963183183689	2016-11-26 00:04:52	-120.440626560826	49.0809838450336	Duncan
Halifax	44.846545328627	-63.3713379565498	975	6	3873.30932402983	2016-11-26 00:04:53	-76.2839017756555	45.6267151813631	Ottawa
Montreal	45.7432547958126	-82.0527910598024	759	444	4670.47787636984	2016-11-26 00:04:54	-78.6581154943247	45.580895654652	Ottawa
Edmonton	53.3601328652774	-113.187920805521	15	312	2489.5876101451	2016-11-26 00:04:55	-113.572052457943	50.9020694631513	Calgary
Hamilton	43.2126802413717	-79.3700069650464	131	732	1104.49349686969	2016-11-26 00:04:56	-73.4697209113758	45.4340701415249	Granby
Vancouver	49.6627601956495	-123.211973279834	538	658	3964.76587005891	2016-11-26 00:04:57	-123.063914705333	49.2568109516492	Vancouver
Montreal	45.3514183428726	-81.7634477806012	691	500	3375.28230579337	2016-11-26 00:04:58	-79.6169558451451	43.9111368355961	Toronto
Ottawa	45.3876689139926	-73.4714327247927	927	34	2329.62720552459	2016-11-26 00:04:59	-113.628856704043	50.7880292220636	Calgary
Vancouver	49.2455407973555	-123.538781249851	650	159	988.442031061277	2016-11-26 00:05:00	-79.3467207882716	43.2496700280706	Toronto
Oshawa	43.478377639558	-78.9212460374082	186	644	3006.29798956215	2016-11-26 00:05:01	-123.834041489952	48.8570949549287	Victoria
Saskatoon	51.7905250234932	-105.873812621781	382	262	1800.91246722732	2016-11-26 00:05:02	-113.651186898133	51.9759274893313	Red deer
Calgary	50.7145025080503	-114.105467260919	991	576	4952.41763879312	2016-11-26 00:05:03	-114.285609328238	51.1791459397389	Calgary
Toronto	43.6954365279216	-79.803597431436	957	84	4376.97255084058	2016-11-26 00:05:04	-122.190563007061	48.3584340703419	Victoria
Vancouver	49.38267860016	-122.381030616054	826	874	3810.46153063653	2016-11-26 00:05:05	-122.350820891942	48.7257385364517	Victoria
Windsor	42.424265730716	-81.0500160424249	11	845	4916.75045741722	2016-11-26 00:05:06	-73.797203973434	48.7174724257402	Alma
Vancouver	48.8737094673234	-122.967161146402	59	57	1857.60151477298	2016-11-26 00:05:07	-83.9285386777913	45.3756614368736	Montreal
Courtenay	49.9552879066242	-124.940433668	160	157	4424.30533448933	2016-11-26 00:05:08	-120.033325709121	50.6213534603582	Kamloops
Edmonton	53.2841481541425	-113.435090152281	919	360	4996.8259609188	2016-11-26 00:05:09	-66.4076817946376	45.4479851114774	Montreal
Toronto	43.4958207467849	-79.1968508749907	761	959	3753.77439395525	2016-11-26 00:05:10	-79.3612351199095	43.9741459309097	Toronto
Victoria	48.2343205018046	-123.167192393746	906	700	1643.62741910154	2016-11-26 00:05:11	-79.664727102294	44.3240776677016	Bolton
Vancouver	49.38267860016	-122.381030616054	383	874	1962.03697664896	2016-11-26 00:05:12	-69.1807970940895	45.3791751409757	Montreal
Montreal	45.8386483970516	-77.1650156994434	582	68	998.145008506253	2016-11-26 00:05:13	-123.455108880301	49.0329481760878	Vancouver
Joliette	46.2430837826152	-74.3086818088863	6	32	1286.12980421167	2016-11-26 00:05:14	-63.3713379565498	44.846545328627	Halifax
Victoria	48.5975718120484	-122.344618770994	872	951	4472.24540651077	2016-11-26 00:05:15	-114.164336703168	51.1210329578822	Calgary
Montreal	45.6064323024137	-66.4817601066893	430	949	3975.67197750323	2016-11-26 00:05:16	-79.6490936593539	43.5363451499277	Hamilton
Drummondville	46.0931232441668	-71.4951307411952	548	562	2441.04691703105	2016-11-26 00:05:17	-79.2906247859809	43.5579382066329	Toronto
Edmonton	53.6448778628087	-113.325580478355	281	50	4447.59631061461	2016-11-26 00:05:18	-119.513482254321	50.0811632700868	Kelowna
Montreal	45.4000620847824	-79.0940602160801	694	227	3144.65442893561	2016-11-26 00:05:19	-97.033912154565	50.1345779577789	Winnipeg
Oshawa	43.7099105750401	-78.7546115092027	691	675	4097.65068644192	2016-11-26 00:05:20	-79.6169558451451	43.9111368355961	Toronto
Oshawa	43.6051529922214	-78.7314018011714	951	203	170.050079748034	2016-11-26 00:05:21	-122.344618770994	48.5975718120484	Victoria
Vancouver	49.0715010782827	-123.048225065172	168	293	2859.55270805862	2016-11-26 00:05:22	-78.6621444436548	43.5025194075561	Oshawa
Quebec	46.3877790396892	-71.1689583620014	69	745	3463.71897270437	2016-11-26 00:05:23	-72.8246773030415	46.8188053127501	Shawinigan
Toronto	43.8433118828243	-79.1467102011662	89	696	3443.14659876982	2016-11-26 00:05:24	-66.5238680336634	46.2383355910962	Fredericton
Toronto	43.4991225629201	-79.3180804065797	219	929	2068.2614766527	2016-11-26 00:05:25	-80.1158582476585	43.2189414325771	Kitchener
Calgary	51.3014418197005	-114.015744050852	681	860	4081.37014155509	2016-11-26 00:05:26	-79.4359206731608	43.7297272303465	Toronto
Montreal	45.3463865669615	-74.8113656651075	844	545	3919.59892901359	2016-11-26 00:05:27	-63.5588013267303	44.7742220798892	Halifax
Calgary	51.4385339899748	-114.224322362963	736	285	2789.40969894174	2016-11-26 00:05:28	-79.2880612801265	43.9548717779477	Toronto
Calgary	50.6183820938148	-113.890371144353	535	400	4643.67704807082	2016-11-26 00:05:29	-76.0912060399672	45.4639183583701	Ottawa
Toronto	43.5809019981983	-79.5691979351692	697	609	70.0884458026849	2016-11-26 00:05:30	-75.853499659563	44.9985423609398	Ottawa
Vancouver	49.510974833213	-122.88273714959	486	686	2152.02447702177	2016-11-26 00:05:31	-79.7889078174869	43.5415081396918	Toronto
Vancouver	49.0715010782827	-123.048225065172	41	293	1909.61766911205	2016-11-26 00:05:32	-79.3091588125536	43.8411880749223	Toronto
Vancouver	49.1774108086993	-122.541106220686	627	610	1336.64739601081	2016-11-26 00:05:33	-79.2883767293798	43.2551823718852	Hamilton
Georgina	44.2879368010323	-78.9497705705051	528	854	2880.00195340719	2016-11-26 00:05:34	-123.536011260786	48.9369815391569	Vancouver
Edmonton	53.6803101752114	-113.396284267808	107	35	2726.15192371886	2016-11-26 00:05:35	-122.044497209451	48.8900724798332	Abbotsford
Vancouver	49.1039059463682	-122.400234551391	915	283	122.193197172601	2016-11-26 00:05:36	-96.8273809364694	50.1235522230424	Winnipeg
Saint john	45.2070219925256	-65.189455741655	315	592	2807.27399887983	2016-11-26 00:05:37	-83.790850897365	45.7221334321164	Montreal
Toronto	43.7758967857857	-79.6227209894075	660	13	4875.35733521217	2016-11-26 00:05:38	-74.694065700156	45.0968690892218	Montreal
Saint-georges	45.8824380608341	-70.4063366720387	524	642	2682.54008743679	2016-11-26 00:05:39	-79.4960915981798	43.717933127447	Toronto
Toronto	43.8147796215812	-79.0959795923086	998	320	2016.25357199227	2016-11-26 00:05:40	-65.5490481104185	45.2699124358408	Montreal
